exercise_id,exercise_name,aliases,primary_muscle,secondary_muscles,muscle_group,equipment,category,movement_pattern,exercise_type,mechanics,force,difficulty,unilateral,bodyweight,default_sets,default_rep_range,tracking_type,parent_exercise,search_keywords,notes
ex-0324-tempo-barbell-bench-press,Tempo Barbell Bench Press,,Chest,Triceps|Anterior Deltoids,Chest,Barbell,Strength,Horizontal Push,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Barbell Bench Press,bench press chest press pec push advanced variation,
ex-0325-tempo-dumbbell-bench-press,Tempo Dumbbell Bench Press,,Chest,Triceps|Anterior Deltoids,Chest,Dumbbells,Strength,Horizontal Push,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Dumbbell Bench Press,bench press chest press pec push advanced variation,
ex-0326-tempo-push-up,Tempo Push-Up,,Chest,Triceps|Anterior Deltoids|Core,Chest,Bodyweight,Bodyweight,Horizontal Push,Calisthenics,Compound,Push,Intermediate,false,true,3,8-20,reps,Push-Up,pushup press chest bodyweight,
ex-0327-weighted-push-up,Weighted Push-Up,,Chest,Triceps|Anterior Deltoids|Core,Chest,Bodyweight,Bodyweight,Horizontal Push,Calisthenics,Compound,Push,Advanced,false,true,3,8-20,reps,Push-Up,pushup press chest bodyweight,
ex-0328-wide-push-up,Wide Push-Up,,Chest,Triceps|Anterior Deltoids|Core,Chest,Bodyweight,Bodyweight,Horizontal Push,Calisthenics,Compound,Push,Beginner,false,true,3,8-20,reps,Push-Up,pushup press chest bodyweight,
ex-0329-wide-grip-barbell-bench-press,Wide-Grip Barbell Bench Press,,Chest,Triceps|Anterior Deltoids,Chest,Barbell,Strength,Horizontal Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Barbell Bench Press,bench press chest press pec push,
ex-0330-wide-grip-cable-chest-press,Wide-Grip Cable Chest Press,,Chest,Triceps|Anterior Deltoids,Chest,Cable,Strength,Horizontal Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Cable Chest Press,bench press chest press pec push,
ex-0331-wide-grip-dumbbell-bench-press,Wide-Grip Dumbbell Bench Press,,Chest,Triceps|Anterior Deltoids,Chest,Dumbbells,Strength,Horizontal Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Dumbbell Bench Press,bench press chest press pec push,
ex-0332-wide-grip-machine-chest-press,Wide-Grip Machine Chest Press,,Chest,Triceps|Anterior Deltoids,Chest,Machine,Strength,Horizontal Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Machine Chest Press,bench press chest press pec push,
ex-0333-wide-grip-plate-loaded-chest-press,Wide-Grip Plate-Loaded Chest Press,,Chest,Triceps|Anterior Deltoids,Chest,Plate-Loaded Machine,Strength,Horizontal Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Plate-Loaded Chest Press,bench press chest press pec push,
ex-0334-wide-grip-smith-machine-bench-press,Wide-Grip Smith Machine Bench Press,,Chest,Triceps|Anterior Deltoids,Chest,Smith Machine,Strength,Horizontal Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Smith Machine Bench Press,bench press chest press pec push,
ex-0335-5-10-5-pro-agility-shuttle,5-10-5 Pro Agility Shuttle,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Cones,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,false,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0336-a-skip,A-Skip,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0337-b-skip,B-Skip,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0338-bounding,Bounding,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0339-boxing-footwork-drill,Boxing Footwork Drill,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0340-butt-kicks,Butt Kicks,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0341-carioca-drill,Carioca Drill,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0342-cone-drill,Cone Drill,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Cones,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,false,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0343-high-knees,High Knees,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0344-hill-sprint,Hill Sprint,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Running,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,false,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0345-jumping-jack,Jumping Jack,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0346-lateral-bound,Lateral Bound,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0347-lateral-shuffle,Lateral Shuffle,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0348-seal-jack,Seal Jack,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0349-shuttle-run,Shuttle Run,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Running,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,false,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0350-skater-hop,Skater Hop,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0351-stadium-stair-run,Stadium Stair Run,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Running,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,false,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0352-suicide-sprint,Suicide Sprint,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Running,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,false,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0353-tuck-jump,Tuck Jump,,Full Body,Calves|Quadriceps|Glutes|Core,Conditioning,Bodyweight,Conditioning,Locomotion,Conditioning,Compound,Other,Intermediate,false,true,3,20-60 sec,time,Athletic Drill,athletic conditioning agility speed,
ex-0354-ab-wheel-rollout,Ab Wheel Rollout,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Bodyweight,Core,Core Anti-Extension,Core,Isolation,Other,Intermediate,false,true,3,10-20,reps,Ab Wheel Rollout,abs core trunk,
ex-0355-bird-dog,Bird Dog,,Core,Hip Flexors|Obliques|Lower Back,Core,Bodyweight,Core,Core Anti-Rotation,Core,Isolation,Other,Intermediate,false,true,3,10-20,reps,Bird Dog,abs core trunk,
ex-0356-cable-bird-dog,Cable Bird Dog,,Core,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Anti-Rotation,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Bird Dog,abs core trunk,
ex-0357-cable-crunch,Cable Crunch,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Crunch,abs core trunk,
ex-0358-cable-dead-bug,Cable Dead Bug,,Transverse Abdominis,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Anti-Extension,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Dead Bug,abs core trunk,
ex-0359-cable-hollow-hold,Cable Hollow Hold,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Anti-Extension,Core,Isolation,Static,Intermediate,false,false,3,30-60 sec,time,Hollow Hold,abs core trunk,
ex-0360-cable-mountain-climber,Cable Mountain Climber,,Core,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Dynamic Core,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Mountain Climber,abs core trunk,
ex-0361-cable-pallof-press,Cable Pallof Press,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Anti-Rotation,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Pallof Press,abs core trunk,
ex-0362-cable-plank,Cable Plank,,Transverse Abdominis,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Anti-Extension,Core,Isolation,Static,Intermediate,false,false,3,30-60 sec,time,Plank,abs core trunk,
ex-0363-cable-reverse-crunch,Cable Reverse Crunch,,Lower Abdominals,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Reverse Crunch,abs core trunk,
ex-0364-cable-russian-twist,Cable Russian Twist,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Rotation,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Russian Twist,abs core trunk,
ex-0365-cable-side-plank,Cable Side Plank,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Anti-Lateral Flexion,Core,Isolation,Static,Intermediate,true,false,3,30-60 sec,time,Side Plank,abs core trunk,
ex-0366-cable-sit-up,Cable Sit-Up,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Sit-Up,abs core trunk,
ex-0367-cable-v-up,Cable V-Up,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,V-Up,abs core trunk,
ex-0368-cable-windshield-wiper,Cable Windshield Wiper,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Rotation,Core,Isolation,Other,Advanced,false,false,3,10-20,reps,Windshield Wiper,abs core trunk,
ex-0369-cable-wood-chop,Cable Wood Chop,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Cable,Core,Core Rotation,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Wood Chop,abs core trunk,
ex-0370-copenhagen-plank,Copenhagen Plank,,Adductors,Hip Flexors|Obliques|Lower Back,Core,Bodyweight,Core,Core Anti-Lateral Flexion,Core,Isolation,Static,Intermediate,true,true,3,30-60 sec,time,Copenhagen Plank,abs core trunk,
ex-0371-crunch,Crunch,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Bodyweight,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,true,3,10-20,reps,Crunch,abs core trunk,
ex-0372-dead-bug,Dead Bug,,Transverse Abdominis,Hip Flexors|Obliques|Lower Back,Core,Bodyweight,Core,Core Anti-Extension,Core,Isolation,Other,Intermediate,false,true,3,10-20,reps,Dead Bug,abs core trunk,
ex-0373-dragon-flag,Dragon Flag,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Bodyweight,Core,Core Anti-Extension,Core,Isolation,Other,Advanced,false,true,3,10-20,reps,Dragon Flag,abs core trunk,
ex-0374-hanging-knee-raise,Hanging Knee Raise,,Lower Abdominals,Hip Flexors|Obliques|Lower Back,Core,Pull-Up Bar,Core,Core Hip Flexion,Core,Isolation,Other,Intermediate,false,true,3,10-20,reps,Hanging Knee Raise,abs core trunk,
ex-0375-hanging-leg-raise,Hanging Leg Raise,,Lower Abdominals,Hip Flexors|Obliques|Lower Back,Core,Pull-Up Bar,Core,Core Hip Flexion,Core,Isolation,Other,Intermediate,false,true,3,10-20,reps,Hanging Leg Raise,abs core trunk,
ex-0376-hollow-hold,Hollow Hold,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Bodyweight,Core,Core Anti-Extension,Core,Isolation,Static,Intermediate,false,true,3,30-60 sec,time,Hollow Hold,abs core trunk,
ex-0377-medicine-ball-bird-dog,Medicine Ball Bird Dog,,Core,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Anti-Rotation,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Bird Dog,abs core trunk,
ex-0378-medicine-ball-crunch,Medicine Ball Crunch,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Crunch,abs core trunk,
ex-0379-medicine-ball-dead-bug,Medicine Ball Dead Bug,,Transverse Abdominis,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Anti-Extension,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Dead Bug,abs core trunk,
ex-0380-medicine-ball-hollow-hold,Medicine Ball Hollow Hold,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Anti-Extension,Core,Isolation,Static,Intermediate,false,false,3,30-60 sec,time,Hollow Hold,abs core trunk,
ex-0381-medicine-ball-mountain-climber,Medicine Ball Mountain Climber,,Core,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Dynamic Core,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Mountain Climber,abs core trunk,
ex-0382-medicine-ball-plank,Medicine Ball Plank,,Transverse Abdominis,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Anti-Extension,Core,Isolation,Static,Intermediate,false,false,3,30-60 sec,time,Plank,abs core trunk,
ex-0383-medicine-ball-reverse-crunch,Medicine Ball Reverse Crunch,,Lower Abdominals,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Reverse Crunch,abs core trunk,
ex-0384-medicine-ball-russian-twist,Medicine Ball Russian Twist,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Rotation,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Russian Twist,abs core trunk,
ex-0385-medicine-ball-side-plank,Medicine Ball Side Plank,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Anti-Lateral Flexion,Core,Isolation,Static,Intermediate,true,false,3,30-60 sec,time,Side Plank,abs core trunk,
ex-0386-medicine-ball-sit-up,Medicine Ball Sit-Up,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Sit-Up,abs core trunk,
ex-0387-medicine-ball-v-up,Medicine Ball V-Up,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,V-Up,abs core trunk,
ex-0388-medicine-ball-windshield-wiper,Medicine Ball Windshield Wiper,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Medicine Ball,Core,Core Rotation,Core,Isolation,Other,Advanced,false,false,3,10-20,reps,Windshield Wiper,abs core trunk,
ex-0389-mountain-climber,Mountain Climber,,Core,Hip Flexors|Obliques|Lower Back,Core,Bodyweight,Core,Core Dynamic Core,Core,Isolation,Other,Intermediate,false,true,3,10-20,reps,Mountain Climber,abs core trunk,
ex-0390-plank,Plank,,Transverse Abdominis,Hip Flexors|Obliques|Lower Back,Core,Bodyweight,Core,Core Anti-Extension,Core,Isolation,Static,Intermediate,false,true,3,30-60 sec,time,Plank,abs core trunk,
ex-0391-resistance-band-bird-dog,Resistance Band Bird Dog,,Core,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Anti-Rotation,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Bird Dog,abs core trunk,
ex-0392-resistance-band-crunch,Resistance Band Crunch,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Crunch,abs core trunk,
ex-0393-resistance-band-dead-bug,Resistance Band Dead Bug,,Transverse Abdominis,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Anti-Extension,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Dead Bug,abs core trunk,
ex-0394-resistance-band-hollow-hold,Resistance Band Hollow Hold,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Anti-Extension,Core,Isolation,Static,Intermediate,false,false,3,30-60 sec,time,Hollow Hold,abs core trunk,
ex-0395-resistance-band-mountain-climber,Resistance Band Mountain Climber,,Core,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Dynamic Core,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Mountain Climber,abs core trunk,
ex-0396-resistance-band-pallof-press,Resistance Band Pallof Press,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Anti-Rotation,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Pallof Press,abs core trunk,
ex-0397-resistance-band-plank,Resistance Band Plank,,Transverse Abdominis,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Anti-Extension,Core,Isolation,Static,Intermediate,false,false,3,30-60 sec,time,Plank,abs core trunk,
ex-0398-resistance-band-reverse-crunch,Resistance Band Reverse Crunch,,Lower Abdominals,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Reverse Crunch,abs core trunk,
ex-0399-resistance-band-russian-twist,Resistance Band Russian Twist,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Rotation,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Russian Twist,abs core trunk,
ex-0400-resistance-band-side-plank,Resistance Band Side Plank,,Obliques,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Anti-Lateral Flexion,Core,Isolation,Static,Intermediate,true,false,3,30-60 sec,time,Side Plank,abs core trunk,
ex-0401-resistance-band-sit-up,Resistance Band Sit-Up,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,Sit-Up,abs core trunk,
ex-0402-resistance-band-v-up,Resistance Band V-Up,,Rectus Abdominis,Hip Flexors|Obliques|Lower Back,Core,Resistance Band,Core,Core Spinal Flexion,Core,Isolation,Other,Intermediate,false,false,3,10-20,reps,V-Up,abs core trunk,
